,"(30, 31]","(31, 32]","(32, 33]","(33, 34]","(34, 35]","(35, 36]","(36, 37]","(37, 38]","(38, 39]","(39, 40]","(40, 41]","(41, 42]","(42, 43]","(43, 44]","(44, 45]","(45, 46]","(46, 47]","(47, 48]","(48, 49]","(49, 50]","(50, 51]","(51, 52]","(52, 53]","(53, 54]","(54, 55]","(55, 56]","(56, 57]","(57, 58]","(58, 59]","(59, 60]","(60, 61]","(61, 62]","(62, 63]","(63, 64]","(64, 65]","(65, 66]","(66, 67]","(67, 68]","(68, 69]","(69, 70]","(70, 71]","(71, 72]","(72, 73]","(73, 74]","(74, 75]","(75, 76]","(76, 77]","(77, 78]","(78, 79]","(79, 80]","(80, 81]","(81, 82]","(82, 83]","(83, 84]","(84, 85]","(85, 86]","(86, 87]","(87, 88]","(88, 89]","(89, 90]","(90, 91]","(91, 92]","(92, 93]","(93, 94]","(94, 95]","(95, 96]","(96, 97]","(97, 98]","(98, 99]","(99, 100]","(100, 101]","(101, 102]","(102, 103]","(103, 104]","(104, 105]","(105, 106]","(106, 107]","(107, 108]","(108, 109]","(109, 110]","(110, 111]","(111, 112]","(112, 113]","(113, 114]","(114, 115]","(115, 116]","(116, 117]","(117, 118]","(118, 119]","(119, 120]","(120, 121]","(121, 122]","(122, 123]","(123, 124]","(124, 125]","(125, 126]","(126, 127]","(127, 128]","(128, 129]","(129, 130]","(130, 131]","(131, 132]","(132, 133]","(133, 134]","(134, 135]","(135, 136]","(136, 137]","(137, 138]","(138, 139]","(139, 140]","(140, 141]","(141, 142]","(142, 143]","(143, 144]","(144, 145]","(145, 146]","(146, 147]","(147, 148]","(148, 149]","(149, 150]","(150, 151]","(151, 152]","(152, 153]","(153, 154]","(154, 155]","(155, 156]","(156, 157]","(157, 158]","(158, 159]","(159, 160]","(160, 161]","(161, 162]","(162, 163]","(163, 164]","(164, 165]","(165, 166]","(166, 167]","(167, 168]","(168, 169]","(169, 170]","(170, 171]","(171, 172]","(172, 173]","(173, 174]","(174, 175]","(175, 176]","(176, 177]","(177, 178]","(178, 179]","(179, 180]","(180, 181]","(181, 182]","(182, 183]","(183, 184]","(184, 185]","(185, 186]","(186, 187]","(187, 188]","(188, 189]","(189, 190]","(190, 191]","(191, 192]","(192, 193]","(193, 194]","(194, 195]","(195, 196]","(196, 197]","(197, 198]","(198, 199]","(199, 200]","(200, 201]","(201, 202]","(202, 203]","(203, 204]","(204, 205]","(205, 206]","(206, 207]","(207, 208]","(208, 209]","(209, 210]","(210, 211]","(211, 212]","(212, 213]","(213, 214]","(214, 215]","(215, 216]","(216, 217]","(217, 218]","(218, 219]","(219, 220]","(220, 221]","(221, 222]","(222, 223]","(223, 224]","(224, 225]","(225, 226]","(226, 227]","(227, 228]","(228, 229]","(229, 230]","(230, 231]","(231, 232]","(232, 233]","(233, 234]","(234, 235]","(235, 236]","(236, 237]","(237, 238]","(238, 239]","(239, 240]","(240, 241]","(241, 242]","(242, 243]","(243, 244]","(244, 245]","(245, 246]","(246, 247]","(247, 248]","(248, 249]","(249, 250]","(250, 251]","(251, 252]","(252, 253]","(253, 254]","(254, 255]","(255, 256]","(256, 257]","(257, 258]","(258, 259]","(259, 260]","(260, 261]","(261, 262]","(262, 263]","(263, 264]","(264, 265]","(265, 266]","(266, 267]","(267, 268]","(268, 269]","(269, 270]","(270, 271]","(271, 272]","(272, 273]","(273, 274]","(274, 275]","(275, 276]","(276, 277]","(277, 278]","(278, 279]","(279, 280]","(280, 281]","(281, 282]","(282, 283]","(283, 284]","(284, 285]","(285, 286]","(286, 287]","(287, 288]","(288, 289]","(289, 290]","(290, 291]","(291, 292]","(292, 293]","(293, 294]","(294, 295]","(295, 296]","(296, 297]","(297, 298]","(298, 299]","(299, 300]","(300, 301]","(301, 302]","(302, 303]","(303, 304]","(304, 305]","(305, 306]","(306, 307]","(307, 308]","(308, 309]","(309, 310]","(310, 311]","(311, 312]","(312, 313]","(313, 314]","(314, 315]","(315, 316]","(316, 317]","(317, 318]","(318, 319]","(319, 320]","(320, 321]","(321, 322]","(322, 323]","(323, 324]","(324, 325]","(325, 326]","(326, 327]","(327, 328]","(328, 329]","(329, 330]","(330, 331]","(331, 332]","(332, 333]","(333, 334]","(334, 335]","(335, 336]","(336, 337]","(337, 338]","(338, 339]","(339, 340]","(340, 341]","(341, 342]","(342, 343]","(343, 344]","(344, 345]","(345, 346]","(346, 347]","(347, 348]","(348, 349]","(349, 350]","(350, 351]","(351, 352]","(352, 353]","(353, 354]","(354, 355]","(355, 356]","(356, 357]","(357, 358]","(358, 359]","(359, 360]","(360, 361]","(361, 362]","(362, 363]","(363, 364]","(364, 365]","(365, 366]","(366, 367]","(367, 368]","(368, 369]","(369, 370]","(370, 371]","(371, 372]","(372, 373]","(373, 374]","(374, 375]","(375, 376]","(376, 377]","(377, 378]","(378, 379]","(379, 380]","(380, 381]","(381, 382]","(382, 383]","(383, 384]","(384, 385]","(385, 386]","(386, 387]","(387, 388]","(388, 389]","(389, 390]","(390, 391]","(391, 392]","(392, 393]","(393, 394]","(394, 395]","(395, 396]","(396, 397]","(397, 398]","(398, 399]"
0,0.00015693847550598866,0.00015122983477199717,0.00030245966954399434,0.00015122983477199717,5.708640733991491e-06,0.0,0.00030245966954399434,1.1417281467982982e-05,0.00030245966954399434,0.0003837832276639844,0.0003081683102779858,0.00023255339289198726,0.0003081683102779858,0.00030245966954399434,0.0003081683102779858,0.00023255339289198726,0.0006976601786759617,0.0003894918683979759,0.0010586088434039803,0.0011456410422579616,0.0009245049308339576,0.0015351329106559376,0.001448100711801956,0.0013155685396296006,0.0014538093525359476,0.0018318839394659407,0.0012383818818459348,0.0015465501921239208,0.0014652266340039305,0.002058728691623936,0.0024425119192879206,0.0023783142833699055,0.003315808236069513,0.003745091437051871,0.002686482593647891,0.003180132583101823,0.003221495656083872,0.003663937031485439,0.00479088041114376,0.004926556064111449,0.003826584147725419,0.005639770424591718,0.004654380491188638,0.0045112553045357304,0.004461618430881033,0.005522961586777227,0.004504144075957631,0.0058943341134322395,0.005618676754606977,0.005809867074516916,0.006125315765926559,0.006001057394426852,0.005892762373034572,0.005747410331550124,0.006987363953793726,0.0063537322584822226,0.006346621029904122,0.007141158948504381,0.006409416077978028,0.007816732037654612,0.00809007018267197,0.007764775950192011,0.00816328909267287,0.007716132496078302,0.008133343301158804,0.008437374711100466,0.0071202344310731976,0.008818014457969117,0.008421580513546597,0.009876884812903015,0.008603334460689338,0.006871810047050146,0.008744887906944578,0.008123836065195605,0.008777491217373663,0.00852979874136168,0.009627036345255496,0.010580422784866527,0.008388245295106442,0.009976250919188776,0.008869653736104958,0.007194539119591449,0.008867836049576538,0.009343612643418259,0.008265312717873646,0.008883559383934403,0.00935909003164537,0.007495110239411019,0.00799528720620518,0.008237200178287168,0.008140322438362869,0.009661380548635808,0.008420771811958331,0.008669796012618417,0.007733049533329046,0.007198036470893065,0.008894484773140875,0.008099537686237498,0.007679444911891581,0.008709679704179163,0.00797776768109925,0.007665708416615695,0.008029723768561852,0.00679813630596726,0.007999122862613912,0.008396473433000222,0.00697938872583052,0.0071740549012617155,0.007603676407351189,0.007520781108833532,0.0066267294271743155,0.008868768240939495,0.008291992572236317,0.008203373067585503,0.007231218102178826,0.007944524821635457,0.00590829238784037,0.0071192168445336984,0.007960989699022364,0.006544074144406219,0.007029281180633945,0.007053948995497496,0.004960051833505818,0.007197821655560639,0.005677403094322412,0.004926045935232624,0.005341439053784703,0.006076063893576471,0.00597390817700166,0.005932714256573169,0.0053227413911850615,0.005158353381993857,0.005872970330318235,0.005879426444462462,0.004824283821561768,0.004879306596242507,0.005370560578311338,0.004882040908734721,0.005255246687317319,0.004399639048195214,0.00484108700405579,0.0040108178596302765,0.004169650815241884,0.004524737252081518,0.0038846494426257863,0.004317491223087792,0.004466903371331367,0.004666869019193434,0.004113890202168882,0.00407020791537893,0.00366268906421435,0.003943962704797243,0.0036056026568744353,0.004506771497492947,0.003423356817470185,0.004016935668667388,0.0040050324253190885,0.0030378171314558106,0.0033788346982936363,0.004008083547138061,0.004001458280440276,0.0037292059139402683,0.003190787859179033,0.003190787859179033,0.003502099650252353,0.0031283311162122428,0.002948558077770288,0.00288666409026101,0.00243718827985854,0.003342841960938462,0.0028299159880282115,0.003164046776638333,0.0028354554762086447,0.0029865317238262487,0.0022572616542621913,0.0020767411424100018,0.002400540428069492,0.0024208098310668003,0.0024442227148594436,0.002450100508146993,0.0018263911474830012,0.002419739617948614,0.0021848670112487242,0.0019750558223163416,0.0020327205505129334,0.002557980430854961,0.0024482672562194064,0.0022378933118295113,0.0018263143539058047,0.00129038466550603,0.0015742234660275792,0.0021548288607582964,0.001629568980416269,0.0015627293909823996,0.0018571612059845,0.0017262775677870084,0.0013025338549850834,0.00122865983055031,0.0018473156649141842,0.001522021432434224,0.001298566107202317,0.0012952534738534247,0.0011374907313600044,0.001483878633824705,0.0015570975438256047,0.0011586611949219415,0.0010683319281182323,0.0011927438867723324,0.0010382169840506077,0.0011903478793872332,0.0006635162586475389,0.0011562651875368425,0.0010521070664808864,0.0011212658697226582,0.0010521070664808864,0.0009887336975503028,0.0009091510323815377,0.0008788669357603551,0.0006391099553139058,0.0009658991346143367,0.0009999818264647276,0.00043418314012808273,0.0007585763120434146,0.0010552505472762209,0.0007716421274862614,0.0009285038094150534,0.0007057035986170206,0.0006032863705122897,0.0008276583217079897,0.0007910872634961383,0.0007910872634961383,0.0007024833242444895,0.0006204122927142642,0.0005586106641813476,0.0006357973219650135,0.0007845543557747148,0.0004674415649910418,0.00048539175418044813,0.0005658910453130064,0.00042359012564753166,0.0006243800404970305,0.00042847449939409127,0.000506485424165189,0.0005804518075763237,0.0006032863705122897,0.00029841512818403143,0.00034797520826153306,0.0005674627857106735,0.000337382193780982,0.00039918382231389846,0.0003105798830622497,0.00041134857719211677,0.00035450811598295644,0.00026747591712897485,0.00035450811598295644,0.00034226656752754154,0.0002625915433824153,0.000281289205982057,0.0001869766259964167,0.0002804649389946251,0.00030487124232825817,0.00022437195119570004,0.00032356890492789986,0.00019839390746439968,0.00024877825452933317,0.00023008059192969153,0.00028699784671604845,0.00027318455786296637,0.0002617672763949834,0.0003365579267935501,0.0002804649389946251,9.919695373219984e-05,0.00013659227893148319,0.00014958130079713335,0.00014958130079713335,0.00020567428859605838,0.0001308836381974917,0.0002064985555834903,0.0001308836381974917,0.00015040556778456526,0.00015528994153112484,0.00016827896339677504,0.00013659227893148319,0.00022519621818313192,7.479065039856668e-05,9.348831299820835e-05,9.348831299820835e-05,3.739532519928334e-05,0.00011218597559785002,7.479065039856668e-05,0.0001308836381974917,5.609298779892501e-05,0.00011218597559785002,1.869766259964167e-05,8.049929113255817e-05,4.310396593327483e-05,0.0001308836381974917,5.609298779892501e-05,9.348831299820835e-05,0.0001308836381974917,0.0001317079051849236,5.609298779892501e-05,3.739532519928334e-05,5.609298779892501e-05,5.609298779892501e-05,7.479065039856668e-05,0.0,5.609298779892501e-05,1.869766259964167e-05,5.609298779892501e-05,3.739532519928334e-05,3.739532519928334e-05,0.0,0.00011218597559785002,1.869766259964167e-05,1.869766259964167e-05,1.869766259964167e-05,0.0,3.739532519928334e-05,5.609298779892501e-05,1.869766259964167e-05,3.739532519928334e-05,5.609298779892501e-05,1.869766259964167e-05,1.869766259964167e-05,5.609298779892501e-05,3.739532519928334e-05,3.739532519928334e-05,0.0,0.0,1.869766259964167e-05,1.869766259964167e-05,0.0,0.0,1.869766259964167e-05,3.739532519928334e-05,0.0,1.869766259964167e-05,0.0,3.739532519928334e-05,1.869766259964167e-05,0.0,1.869766259964167e-05,1.869766259964167e-05,5.609298779892501e-05,0.0,0.0,1.869766259964167e-05,0.0,0.0,0.0,0.0,0.0,1.869766259964167e-05,0.0,1.869766259964167e-05,0.0,1.869766259964167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.739532519928334e-05
